source,target,weight,color,group
Paul Berghofer,Liberal National Party of Queensland,3,#00bbf9,Donnation
Paul Brimblecombe,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Carter,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Cartmill,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Cherniakov,Liberal National Party of Queensland,2,#00bbf9,Donnation
Paul Crust,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
Paul Darrouzet,Liberal National Party of Queensland,10,#00bbf9,Donnation
Paul David Gripske,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Everingham,Liberal National Party of Queensland,9,#00bbf9,Donnation
Paul Everingham & Co.,Liberal National Party of Queensland,2,#00bbf9,Donnation
Paul Fitzsimmons,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Freestone,JASON NOEL COSTIGAN,1,#00bbf9,Donnation
Paul Freyer,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Paul Gallagher,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Paul Gallagher,Liberal National Party of Queensland,3,#00bbf9,Donnation
Paul Gallehawk,Family First Party Queensland,1,#00bbf9,Donnation
Paul Gedoun,Liberal National Party of Queensland,4,#00bbf9,Donnation
Paul Greenberg,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Gripske,Liberal National Party of Queensland,2,#00bbf9,Donnation
Paul Guard,Queensland Greens,26,#00bbf9,Donnation
Paul Harris,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Howes,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Paul Jacob,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Paul Jaffar,Liberal National Party of Queensland,12,#00bbf9,Donnation
Paul Kamsler,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Paul Kamsler,Liberal National Party of Queensland,2,#00bbf9,Donnation
Paul Lin,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Paul Lowis,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Lucas,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
Paul Madden,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Mainwaring,Liberal National Party of Queensland,3,#00bbf9,Donnation
Paul Matthews,Queensland Greens,1,#00bbf9,Donnation
Paul Moore,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Nagle,Pauline Hanson's One Nation Queensland Division,1,#00bbf9,Donnation
Paul Newbury,Australian Labor Party (State of Queensland),6,#00bbf9,Donnation
Paul O'Brien,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul O'Connor,Liberal National Party of Queensland,2,#00bbf9,Donnation
Paul Pellegrino,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Pitman,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Quirk,Queensland Greens,6,#00bbf9,Donnation
Paul Rees,Queensland Greens,18,#00bbf9,Donnation
Paul Rees,Queensland Greens ,1,#00bbf9,Donnation
Paul Rice,MALCOLM JEFFREY RICHARDSON,1,#00bbf9,Donnation
Paul Richard Rees,Queensland Greens,4,#00bbf9,Donnation
Paul Rissman,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Rojas,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Ryan,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Scarr,Liberal National Party of Queensland,85,#00bbf9,Donnation
Paul Shih,Liberal National Party of Queensland,7,#00bbf9,Donnation
Paul Shih (Yujin Li),Liberal National Party of Queensland,1,#00bbf9,Donnation
Paul Spiro,Liberal National Party of Queensland,2,#00bbf9,Donnation
Paul Taylor,Liberal National Party of Queensland,2,#00bbf9,Donnation
Paul Thompson,Liberal National Party of Queensland,2,#00bbf9,Donnation
Paul Tully,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Paul Wessel,Liberal National Party of Queensland,2,#00bbf9,Donnation
Paul Younan,Liberal National Party of Queensland,1,#00bbf9,Donnation
Paula Ridler,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Pauline Cox,Samuel Cox,4,#00bbf9,Donnation
Pavan Sikka,Queensland Greens,1,#00bbf9,Donnation
Paxford Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peabody Energy Australia,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Peak Urban,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pearlbury Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peg Burgin,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pellicano Projects Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pellicano Pty Ltd,Liberal National Party of Queensland,2,#00bbf9,Donnation
Pembroke Resources,Liberal National Party of Queensland,1,#00bbf9,Donnation
Penny Johnson,Liberal National Party of Queensland,1,#00bbf9,Donnation
Penny Kennedy,Liberal National Party of Queensland,2,#00bbf9,Donnation
Penny Williams,Liberal National Party of Queensland,1,#00bbf9,Donnation
Percmaree Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Perry Corbet,Liberal National Party of Queensland,2,#00bbf9,Donnation
Perry Dollar,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pershouse Produce Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Personalised Freight Solutions Global,Liberal National Party of Queensland,1,#00bbf9,Donnation
Personalised Freight Solutions Global Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Pesca Aviation Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pete Coulson,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pete and Anne Sharpe,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter & Rebecca Ebborn,Cameron Young,1,#00bbf9,Donnation
Peter Allen,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Anderson,Bruce Currie,1,#00bbf9,Donnation
Peter Anderson,Liberal National Party of Queensland,2,#00bbf9,Donnation
Peter Axelrod,Australian Labor Party (State of Queensland),4,#00bbf9,Donnation
Peter Axelrod,Queensland Greens,8,#00bbf9,Donnation
Peter Axlerod,Queensland Greens,1,#00bbf9,Donnation
Peter Balfe,AUSTRALIAN CONSERVATION FOUNDATION INCORPORATED,1,#00bbf9,Donnation
Peter Bellas,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Peter Burgoyne,Queensland Greens,3,#00bbf9,Donnation
Peter Burnett,MALCOLM JEFFREY RICHARDSON,1,#00bbf9,Donnation
Peter Byrne,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Casey,Australian Labor Party (State of Queensland),19,#00bbf9,Donnation
Peter Charlton,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Peter Clarke,Liberal National Party of Queensland,6,#00bbf9,Donnation
Peter Coaldrake,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Peter Cockram,Queensland Greens,9,#00bbf9,Donnation
Peter Colyer,Pauline Hanson's One Nation Queensland Division,1,#00bbf9,Donnation
Peter Crowley,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Cumming,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Peter Cumming,Australian Labor Party (State of Queensland) ,1,#00bbf9,Donnation
Peter Donald Brown,Queensland Greens,38,#00bbf9,Donnation
Peter Dowling,Peter Dowling,3,#00bbf9,Donnation
Peter Driscoll,Australian Labor Party (State of Queensland),5,#00bbf9,Donnation
Peter Evans,Australian Institute for Progress,1,#00bbf9,Donnation
Peter Evans,Liberal National Party of Queensland,3,#00bbf9,Donnation
Peter Eversham,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Flynn,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Fogarty,Queensland Greens,1,#00bbf9,Donnation
Peter Forrest,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Fowler,Liberal National Party of Queensland,5,#00bbf9,Donnation
Peter Freeleagus,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Gallagher,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Gardiakos,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Grabosky,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Peter Grant,Liberal National Party of Queensland,3,#00bbf9,Donnation
Peter Hackworth,Liberal National Party of Queensland,2,#00bbf9,Donnation
Peter Hall,Liberal National Party of Queensland,12,#00bbf9,Donnation
Peter Hay,Liberal National Party of Queensland,2,#00bbf9,Donnation
Peter Heiner,Liberal National Party of Queensland,4,#00bbf9,Donnation
Peter Hill,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Holbrook,Queensland Greens,14,#00bbf9,Donnation
Peter Hooper,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Howard Burgoyne,Queensland Greens,1,#00bbf9,Donnation
Peter Howes,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Hughes and Jane Hughes,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Inderbitzen,Liberal National Party of Queensland,3,#00bbf9,Donnation
Peter Jackson,Liberal National Party of Queensland,2,#00bbf9,Donnation
Peter Joseph,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Kedwell,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Koutsoukis,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Peter Kuestler,Queensland Greens,1,#00bbf9,Donnation
Peter Kuskie,Liberal National Party of Queensland,2,#00bbf9,Donnation
Peter Lawlor,Australian Labor Party (State of Queensland),22,#00bbf9,Donnation
Peter Lello,Queensland Greens,1,#00bbf9,Donnation
Peter MacGinley,Liberal National Party of Queensland,10,#00bbf9,Donnation
Peter Malpass,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Marendy,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Peter Marendy,Liberal National Party of Queensland,2,#00bbf9,Donnation
Peter Maundrell,Liberal National Party of Queensland,2,#00bbf9,Donnation
Peter McGauran,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter McGrath,Pauline Hanson's One Nation Queensland Division,1,#00bbf9,Donnation
Peter O' Shea,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter O'Shea,Liberal National Party of Queensland,4,#00bbf9,Donnation
Peter OMalley,Liberal National Party of Queensland,2,#00bbf9,Donnation
Peter Obeirne,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Piliouras,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Poulsen Bathroom Repairs,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Ranson,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Rasey,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Reynolds,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Russo,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
Peter Sadler Transport Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Sawyer,PETER RAY CAMPION,1,#00bbf9,Donnation
Peter Scott,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Seldon,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Sherwood,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Peter Smith,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Peter Stewart,Australian Labor Party (State of Queensland),5,#00bbf9,Donnation
Peter Thorpe,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Torbey,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Vincent Driscoll,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Peter Wheeler,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Wilson,Liberal National Party of Queensland,3,#00bbf9,Donnation
Peter Wise,JAMES WALTER SAVAGE,1,#00bbf9,Donnation
Peter Wise,James Savage,10,#00bbf9,Donnation
Peter Wise,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter Woods,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Peter Wyatt,Liberal National Party of Queensland,2,#00bbf9,Donnation
Peter Yang,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Peter Zhuang,Liberal National Party of Queensland,2,#00bbf9,Donnation
Peter and Bev Quinn,Liberal National Party of Queensland,2,#00bbf9,Donnation
Peter and Jane Hughes,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter and Noela Runge,Liberal National Party of Queensland,1,#00bbf9,Donnation
Peter and Roslyn Grant,Liberal National Party of Queensland,1,#00bbf9,Donnation
Petros Pruim,Liberal National Party of Queensland,2,#00bbf9,Donnation
Pexa,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Pharmacy Guild of Australia Queensland Branch,Liberal National Party of Queensland,1,#00bbf9,Donnation
Phebra Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Phil & Lynise Conaghan,Liberal National Party of Queensland,1,#00bbf9,Donnation
Phil Ainsworth,Liberal National Party of Queensland,1,#00bbf9,Donnation
Phil Guerin,Liberal National Party of Queensland,1,#00bbf9,Donnation
Phil Lukies,Queensland Greens,1,#00bbf9,Donnation
Phil Robinson,LORIS JEAN DOESSEL,1,#00bbf9,Donnation
Phil Sullivan,Liberal National Party of Queensland,1,#00bbf9,Donnation
Philip Alford,Queensland Greens,9,#00bbf9,Donnation
Philip Cameron MacMahon,Queensland Greens,2,#00bbf9,Donnation
Philip Dubois,Liberal National Party of Queensland,2,#00bbf9,Donnation
Philip Everson,Liberal National Party of Queensland,1,#00bbf9,Donnation
Philip Follent,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
Philip Follent,Mona Hecke,1,#00bbf9,Donnation
Philip Follent,Queensland Greens,1,#00bbf9,Donnation
Philip Hansen,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Philip Hart,Liberal National Party of Queensland,1,#00bbf9,Donnation
Philip J Bacon,Liberal National Party of Queensland,1,#00bbf9,Donnation
Philip Keogan,Liberal National Party of Queensland,1,#00bbf9,Donnation
Philip Livingston,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
Philip Livingston,Liberal National Party of Queensland,1,#00bbf9,Donnation
Philip Parker Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Philip Robeson,MALCOLM JEFFREY RICHARDSON,1,#00bbf9,Donnation
Philip Roy Alford,Queensland Greens,16,#00bbf9,Donnation
Philip St Baker,Liberal National Party of Queensland,1,#00bbf9,Donnation
Philip Usher Constructions,Liberal National Party of Queensland,1,#00bbf9,Donnation
Philip Usher Constructions Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Philippa Woodward,Liberal National Party of Queensland,2,#00bbf9,Donnation
Phillip Burrell,Liberal National Party of Queensland,3,#00bbf9,Donnation
Phillip Carswell,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
Phillip Connolly,Liberal National Party of Queensland,1,#00bbf9,Donnation
Phillip James,Liberal National Party of Queensland,1,#00bbf9,Donnation
Phillip Lawlor,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Phillip cassell,Liberal National Party of Queensland,1,#00bbf9,Donnation
Phyllis Lo,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Phyllis Lo,Liberal National Party of Queensland,2,#00bbf9,Donnation
Pickering Investments Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pickles Auctions Pty Limited,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Pickles Auctions Pty. Limited,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Pierce Carstensen,Liberal National Party of Queensland,1,#00bbf9,Donnation
Piers Dawson-Damer,Liberal National Party of Queensland,2,#00bbf9,Donnation
Pilpel on the Water Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pink River Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pinky Singh,Liberal National Party of Queensland,4,#00bbf9,Donnation
Pioneer Cane Growers Organisation Limited,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Piper Alderman,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Piper Alderman,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pisces Enterprises Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pitman Properties Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Place Design Group,Liberal National Party of Queensland,3,#00bbf9,Donnation
PlanDo Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Plastec Australia Pty Ltd,Liberal National Party of Queensland,2,#00bbf9,Donnation
Platinum 4101 Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Plenary Group,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Plenary Group Holdings Pty Ltd,Australian Labor Party (State of Queensland),8,#00bbf9,Donnation
Plenary Group Holdings Pty Ltd,Liberal National Party of Queensland,6,#00bbf9,Donnation
Plencove Pty Ltd,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Plencove Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Plumbers Union,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
Plumbing Industry Climate Action Centre (PICAC) Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Plumbing and Pipes Trades Employee Union,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Plymouth Pty Ltd,Liberal National Party of Queensland,2,#00bbf9,Donnation
Poh Ling Tan,Queensland Greens,1,#00bbf9,Donnation
Pointcorp Holdings Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Port of Newcastle,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Porter Equipment Australia Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Porto Katsiki Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Potts Partners Management Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Power Group of Companies,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Power Hotels,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Power Hotels Pty Ltd,Liberal National Party of Queensland,2,#00bbf9,Donnation
Poya Sobhanian,Australian Labor Party (State of Queensland),24,#00bbf9,Donnation
Pradella Property Group,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pradesh Ramiah,Queensland Greens,1,#00bbf9,Donnation
Praesidium Global,Liberal National Party of Queensland,2,#00bbf9,Donnation
Pratt Holdings Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Pratt Holdings Pty Ltd,Liberal National Party of Queensland,2,#00bbf9,Donnation
Premier Fire Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Premier National,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Premier Pet,Liberal National Party of Queensland,1,#00bbf9,Donnation
Premier Pets Pty Ltd,Liberal National Party of Queensland,2,#00bbf9,Donnation
PremierNational Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Premise Australia Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Premium Funding,Liberal National Party of Queensland,1,#00bbf9,Donnation
Presho Cattle Co Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Prestige Packing Company,Liberal National Party of Queensland,1,#00bbf9,Donnation
Prestige Packing Company Pty Ltd,Liberal National Party of Queensland,2,#00bbf9,Donnation
Prestige Staffing Solutions Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Preston Point Capital,Liberal National Party of Queensland,1,#00bbf9,Donnation
Prethink Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
PriceWaterhouse Coopers,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
PriceWaterhouseCoopers,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Pricewaterhouse Coopers,Australian Labor Party (State of Queensland),4,#00bbf9,Donnation
PricewaterhouseCoopers,Australian Labor Party (State of Queensland),14,#00bbf9,Donnation
PricewaterhouseCoopers,Liberal National Party of Queensland,11,#00bbf9,Donnation
PricewaterhouseCoopers Consulting,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Prince Pahal,Liberal National Party of Queensland,2,#00bbf9,Donnation
Principal Projects,Liberal National Party of Queensland,1,#00bbf9,Donnation
Principal Projects Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Print Works (QLD) Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Prior Holdings,Liberal National Party of Queensland,1,#00bbf9,Donnation
Prioryone Trust & Priorytwo Trust & Priorythree Tr,Liberal National Party of Queensland,1,#00bbf9,Donnation
Priscilla Everson,Liberal National Party of Queensland,2,#00bbf9,Donnation
Priscilla Miller,Liberal National Party of Queensland,1,#00bbf9,Donnation
Privat Porfolio Group,Liberal National Party of Queensland,1,#00bbf9,Donnation
Private Emergency Health Australia,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pro-Life Victoria,Cherish Life Queensland Inc,1,#00bbf9,Donnation
Pro-Life Victoria ,Cherish Life Queensland Inc,1,#00bbf9,Donnation
Pro2Pac Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Probis Advisory (QLD) Pty Ltd,Liberal National Party of Queensland,2,#00bbf9,Donnation
Prodijust Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Produce Pickers 2,Liberal National Party of Queensland,1,#00bbf9,Donnation
Prof Ashley Goldsworthy,Liberal National Party of Queensland,1,#00bbf9,Donnation
Prof. Ashley W Goldsworthy AO OBE KM,Liberal National Party of Queensland,2,#00bbf9,Donnation
Professional Cleaning Services,Liberal National Party of Queensland,1,#00bbf9,Donnation
Professional Cleaning Services Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Profile Consultants,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Profile Magazine,Liberal National Party of Queensland,1,#00bbf9,Donnation
Project Complete,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Propero Technology Pty Ltd,Australian Labor Party (State of Queensland),7,#00bbf9,Donnation
Propero Technology Pty Ltd,Liberal National Party of Queensland,14,#00bbf9,Donnation
Property Rights Australia,Liberal National Party of Queensland,1,#00bbf9,Donnation
Prospa Advance Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Prudence Barwick,Liberal National Party of Queensland,2,#00bbf9,Donnation
Prudence George,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pszczonka Developments 6 Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pugs Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Pump Interactive Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Puneet Randhawa,Liberal National Party of Queensland,2,#00bbf9,Donnation
Q-Scan Services Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Q-Scan Services Pty Ltd,Liberal National Party of Queensland,3,#00bbf9,Donnation
QANTAC,Liberal National Party of Queensland,2,#00bbf9,Donnation
QANTAC Pty Ltd,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
QBE,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
QBE Insurance (Australia),Liberal National Party of Queensland,2,#00bbf9,Donnation
QCU,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
QCU Cairns,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
QCoal Services Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
QEM Limited,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
QEM Limited,Liberal National Party of Queensland,1,#00bbf9,Donnation
QER PTY LTD,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
QER PTY LTD,Liberal National Party of Queensland,2,#00bbf9,Donnation
QER Pty Ltd,Australian Labor Party (State of Queensland),10,#00bbf9,Donnation
QER Pty Ltd,Liberal National Party of Queensland,6,#00bbf9,Donnation
QIHE Pty Ltd,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
QING LAI,Liberal National Party of Queensland,2,#00bbf9,Donnation
QIP/AGPAL,Liberal National Party of Queensland,1,#00bbf9,Donnation
QIP/APGAL,Liberal National Party of Queensland,1,#00bbf9,Donnation
QLD ADVISORY GROUP,Liberal National Party of Queensland,1,#00bbf9,Donnation
QODF Limited,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
QPCU Limited,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
QSC Management,Liberal National Party of Queensland,1,#00bbf9,Donnation
QUEENSLAND BUS INDUSTRY COUNCIL INC,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
QUEENSLAND BUS INDUSTRY COUNCIL INC,Liberal National Party of Queensland,2,#00bbf9,Donnation
QUEENSLAND CHAMBER OF COMMERCE AND INDUSTRY LIMITED,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
QUEENSLAND CHAMBER OF COMMERCE AND INDUSTRY LIMITED,Liberal National Party of Queensland,1,#00bbf9,Donnation
QUEENSLAND COUNCIL OF UNIONS,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
QUEENSLAND HOTELS ASSOCIATION,Liberal National Party of Queensland,13,#00bbf9,Donnation
QUEENSLAND HOTELS ASSOCIATION UNION OF EMPLOYERS,Australian Labor Party (State of Queensland),10,#00bbf9,Donnation
QUEENSLAND HOTELS ASSOCIATION UNION OF EMPLOYERS,Katter's Australian Party (KAP),1,#00bbf9,Donnation
QUEENSLAND HOTELS ASSOCIATION UNION OF EMPLOYERS,Liberal National Party of Queensland,14,#00bbf9,Donnation
QUEENSLAND HOTELS ASSOCIATION UNION OF EMPLOYERS,Pauline Hanson's One Nation Queensland Division,1,#00bbf9,Donnation
QUEENSLAND MASTER BUILDERS ASSOCIATION INDUSTRIAL ORGANISATION OF EMPLOYERS,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
QUEENSLAND MASTER BUILDERS ASSOCIATION INDUSTRIAL ORGANISATION OF EMPLOYERS,Liberal National Party of Queensland,7,#00bbf9,Donnation
QUEENSLAND MOTORWAYS MANAGEMENT PTY. LTD.,Australian Labor Party (State of Queensland),4,#00bbf9,Donnation
QUEENSLAND MOTORWAYS MANAGEMENT PTY. LTD.,Liberal National Party of Queensland,9,#00bbf9,Donnation
QUEENSLAND RESOURCES COUNCIL LTD,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
QUEENSLAND RESOURCES COUNCIL LTD,Liberal National Party of Queensland,4,#00bbf9,Donnation
QUEENSLAND TRUCKING ASSOCIATION LTD.,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
QUEENSLAND TRUCKING ASSOCIATION LTD.,Liberal National Party of Queensland,4,#00bbf9,Donnation
QUEENSLAND X-RAY PTY LTD,Liberal National Party of Queensland,1,#00bbf9,Donnation
Qantas Airways Limited,Liberal National Party of Queensland,2,#00bbf9,Donnation
Qiaorui Li,Liberal National Party of Queensland,1,#00bbf9,Donnation
Qing Song,Liberal National Party of Queensland,2,#00bbf9,Donnation
Qld Council of Unions,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Qld Plastics,Liberal National Party of Queensland,4,#00bbf9,Donnation
Qualipac Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Qualipac Pty Ltd,Liberal National Party of Queensland,3,#00bbf9,Donnation
Quarry Materials Queensland Pty Ltd,Liberal National Party of Queensland,2,#00bbf9,Donnation
Queens Arms Hotel Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Queensford College,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Queensland Airports Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Queensland Asian Business Weekly,Liberal National Party of Queensland,1,#00bbf9,Donnation
