source,target,Weight,source type,target type,source color,target color
Boran Pty Ltd ATF The Gull Investment Trust,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Bosform Pty Ltd,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Boss Capital Holdings Pty Ltd,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Bowen Rise Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Bowen Tugs,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Bowen Tyre & Mechanical,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Boyce Pastoral Company,Liberal National Party of Queensland,6,Corporation,Agent for political party,#ff6961,#08cad1
Brad Carswell,Liberal National Party of Queensland,3,Corporation,Agent for political party,#ff6961,#08cad1
Brad Carswell,Liberal National Party of Queensland,3,Individual,Agent for political party,#42d6a4,#08cad1
Brad Cowan,Queensland Greens,3,Individual,Agent for political party,#42d6a4,#08cad1
Brad Holt,Liberal National Party of Queensland,3,Individual,Agent for political party,#42d6a4,#08cad1
Brad Newton,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Brad Robson,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brad Scott,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Bradley Grogan,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bradley Holt,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bradley Joel Watson,Queensland Greens,35,Individual,Agent for political party,#42d6a4,#08cad1
Bradley Piggott,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bradley Smith,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Bradley and Kerryn Piggott,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Braidwood farm Pty Ltd,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Bravus Mining and Resources,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Brazil Enterprises Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Brazil Farming Pty Ltd,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Bree Graafland,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Bree Louise Smith,Queensland Greens,7,Individual,Agent for political party,#42d6a4,#08cad1
Brendan Camilleri,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Brendan Grice,Queensland Greens,2,Individual,Agent for political party,#42d6a4,#08cad1
Brendan Kelly,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Brendan McNamara,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brendan Power,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Brendan Wavell-Smith,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brenden McNamara,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brendon Clarke,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brent A Sherif,Queensland Greens,4,Individual,Agent for political party,#42d6a4,#08cad1
Brent A Sheriff,Queensland Greens,6,Individual,Agent for political party,#42d6a4,#08cad1
Brent Mickelberg,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brent Raymond Rogers,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Brett Barons,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brett Cook,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Brett Dale,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Brett Graham,Liberal National Party of Queensland,5,Individual,Agent for political party,#42d6a4,#08cad1
Brett Headrick,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brett Saunders,Family First Party Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brett Segal,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brewers Association of Australia,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Brian Calder,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Brian Duddy,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brian Flannery,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brian Fludder,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Brian Gassman,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Brian Snape AM,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Brian Williams,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Brian Wilson,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Brian and Barbara Wippell,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Brianna Bailey,Australian Labor Party (State of Queensland),5,Individual,Agent for political party,#42d6a4,#08cad1
Bridgeman Downs Pty Ltd,Liberal National Party of Queensland,3,Corporation,Agent for political party,#ff6961,#08cad1
Bright Beacon Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Brighton Pacific Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Brigid-Ann Lord,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Brisbane Airport,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Brisbane Airport Corporation,Australian Labor Party (State of Queensland),2,Corporation,Agent for political party,#ff6961,#08cad1
Brisbane Bandits,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Brisbane Bears-Fitzroy Football Club Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Brisbane Convention & Exhibition Centre,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Brisbane Convention Centre Hotel (Development )Lim,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Brisbane Fire Protection Pty Ltd,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Brisbane Markets Limited,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Brisbane Markets Ltd,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Brisbane Racing Club,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Brisbane Racing Club Limited,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Brisbane Valley Holdings,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Bristar Migration and Education,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Brittany Lauga,Australian Labor Party (State of Queensland),6,Individual,Agent for political party,#42d6a4,#08cad1
Bronwen Mary Lloyd,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Bronwyn Mary Lloyd,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Bronwyn Sheehan,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Brook Pastoral Company,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Brookloe Pty Ltd,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Brown Family Trust,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Brownyn Darlington,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce & Rosemary Webster,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Armstrong,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Blackmore,ANDREA JAYNE NEWLAND-BLACKMORE,1,Individual,State candidate,#42d6a4,#0565f7
Bruce Chen,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Davies,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Davy,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Donnachy,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Elliot,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Hunter,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Mathieson,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Patrick,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Saunders,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Templeton,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Vandersee,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Wallace,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce Wilson,Queensland Greens,3,Individual,Agent for political party,#42d6a4,#08cad1
Bruce and Joan Scott,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruce and Lyn Templeton,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bruno Ciobo,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Bryan Menhinnitt,Cherish Life Queensland Inc,1,Individual,Organisation,#42d6a4,#ff6961
Bryan Olufson Discretionary Trust,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Bryce Camm,Liberal National Party of Queensland,3,Individual,Agent for political party,#42d6a4,#08cad1
Bui Investment Trust,Liberal National Party of Queensland,1,Trust/Foundation,Agent for political party,#59adf6,#08cad1
Bull Financial Group,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Bundaberg Canegrowers Limited,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Bundulla Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Burchills Engineering Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Burdekin Cane & Agriculture Organisation Ltd,Australian Labor Party (State of Queensland),2,Corporation,Agent for political party,#ff6961,#08cad1
Burdekin Transport Services,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Burnups Furniture Court,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Burrito Bar (Carseldine),Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Business Accelerator 365,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Business Accelerator 365,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Business Group Australia,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Business Property Brokers Pty Ltd,Liberal National Party of Queensland,3,Corporation,Agent for political party,#ff6961,#08cad1
Busy at Work,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Butler McDermott Lawyers,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Butta N J,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Byrne Trailers Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Byrns Smith Unit Trust trading as SCT Logistics,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
C & J FAMILY TRUST & STEVEN HABCHI FAMILY TRUST & THE TRUSTEE FOR THE G & R HABCHI FAMILY TRUST,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
C McIvor,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
C.M. FRASER & SONS PTY. LTD.,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
CABOOLTURE SPORTS CLUB LIMITED,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
CADUCEUS MEDICAL SOLUATIONS,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
